time,open,high,low,close,Volume
1759282200,25272.408405907132,25276.992923587037,25259.928330000723,25269.861451640518,1900
1759284000,25269.861451640518,25271.38962420049,25252.542162627542,25265.786324813937,1527
1759285800,25265.276933960613,25265.276933960613,25246.429472387666,25252.796858054204,1395
1759287600,25252.796858054204,25253.815639760847,25230.638355934658,25235.732264467886,2069
1759289400,25235.986959894548,25240.062086721133,25228.600792521367,25236.751046174533,1064
1759291200,25237.515132454515,25247.702949520975,25234.713482761243,25244.137213547714,1260
1759293000,25244.391908974376,25247.19355866765,25236.751046174533,25239.043305014486,857
1759294800,25239.80739129447,25245.41069068102,25224.016274841462,25229.11018337469,1265
1759296600,25228.346097094705,25239.043305014486,25222.997493134815,25226.308533681415,1474
1759298400,25227.072619961396,25234.713482761243,25212.80967606836,25214.337848628325,2015
1759300200,25213.828457775002,25218.15828002825,25095.90447523076,25115.00663223037,8574
1759302000,25114.497241377045,25153.465641656243,25100.234297484007,25135.636961789944,6198
1759303800,25136.146352643267,25151.428078242952,25117.29889107032,25134.872875509962,3339
1759305600,25134.108789229977,25143.277824589786,25116.280109363677,25142.259042883143,3778
1759307400,25142.259042883143,25197.01855961535,25141.494956603157,25184.53848370894,5047
1759309200,25183.774397428955,25231.911833067967,25177.91640261574,25225.79914282809,3828
1759311000,25225.035056548106,25227.32731538806,25202.6218590019,25210.517417228406,2635
1759312800,25210.517417228406,25229.11018337469,25205.932899548498,25206.951681255145,2093
1759314600,25206.951681255145,25216.120716614958,25186.066656268908,25195.999777908703,2690
1759316400,25197.27325504201,25246.174776961005,25195.49038705538,25245.15599525436,4157
1759318200,25245.66538610768,25269.097365360532,25240.062086721133,25264.258152253966,3973
1759320000,25264.258152253966,25271.38962420049,25212.045589788373,25244.391908974376,10045
1759321800,25244.646604401038,25260.183025427385,25229.874269654672,25242.354345561085,6472
1759323600,25242.863736414405,25260.437720854046,25223.7615794148,25228.346097094705,7381
1759325400,25228.091401668044,25308.065765639734,25190.39647852215,25250.24990378759,66507
1759327200,25246.68416781433,25360.53302353199,25214.84723948165,25350.59990189219,41041
1759329000,25351.363988172176,25379.889875958255,25341.940257385704,25365.117541211894,31478
1759330800,25364.35345493191,25388.804215891407,25342.449648239028,25358.240764692036,27498
1759332600,25358.240764692036,25406.887591184368,25358.240764692036,25399.246728384525,22319
1759334400,25399.75611923785,25417.330103677486,25396.954469544573,25412.236195144258,16682
1759336200,25412.49089057092,25426.4991390373,25398.48264210454,25423.697489344024,13932
1759338000,25423.697489344024,25459.354849076622,25420.895839650748,25452.732767983427,20668
1759339800,25453.49685426341,25456.298503956685,25433.121220130495,25452.732767983427,15114
1759341600,25452.223377130103,25493.993427102578,25441.780864636985,25482.27743747615,25753
1759343400,25482.27743747615,25504.94533044902,25480.23987406286,25493.993427102578,16077
1759345200,25493.738731675916,25506.98289386231,25477.692919796245,25494.24812252924,14407
1759347000,25493.738731675916,25505.709416729,25470.306752423065,25481.51335119617,37514
1759348800,25481.258655769507,25482.532132902812,25462.1564987699,25470.306752423065,11724
1759350600,25470.052056996403,25484.569696316106,25468.269189009774,25478.966396929554,3449
1759356000,25478.966396929554,25489.663604849335,25471.32553412971,25486.352564302735,1305
1759357800,25485.58847802275,25490.172995702655,25479.730483209536,25482.022742049492,900
1759359600,25482.532132902812,25499.087335635806,25480.49456948952,25493.738731675916,1386
1759361400,25493.738731675916,25497.813858502497,25472.85370668968,25492.21055911595,1652
1759363200,25491.955863689287,25517.68010178209,25489.15421399601,25514.878452088815,3084
1759365000,25514.11436580883,25534.235304515085,25508.25637099562,25530.669568541824,2011
1759366800,25531.178959395147,25541.876167314927,25516.916015502105,25537.801040488343,2231
1759368600,25538.81982219499,25547.47946670148,25527.103832568562,25544.932512434865,2019
1759370400,25544.932512434865,25546.460684994832,25522.77401031532,25524.556878301948,1249
1759372200,25524.81157372861,25531.43365482181,25522.264619461996,25527.867918848548,1085
1759374000,25528.886700555195,25538.310431341666,25518.189492635414,25523.538096595305,1521
1759375800,25522.77401031532,25536.527563355037,25510.29393440891,25534.744695368405,1654
1759377600,25534.999390795067,25545.441903288185,25521.50053318201,25532.452436528452,1614
1759379400,25533.216522808438,25541.876167314927,25527.613223421886,25537.54634506168,773
1759381200,25537.801040488343,25547.224771274818,25531.943045675132,25537.54634506168,1260
1759383000,25538.310431341666,25545.95129414151,25534.744695368405,25540.093299328295,931
1759384800,25540.093299328295,25547.224771274818,25528.37730970187,25533.4712182351,1495
1759386600,25532.961827381776,25543.913730728218,25527.103832568562,25533.72591366176,1327
1759388400,25531.943045675132,25557.667283767936,25524.302182875286,25543.659035301556,4002
1759390200,25543.149644448233,25559.195456327903,25534.235304515085,25548.498248408123,2482
1759392000,25547.73416212814,25584.155608140725,25544.677817008203,25581.60865387411,4409
1759393800,25581.863349300773,25585.938476127354,25571.930227660974,25584.664998994045,1848
1759395600,25585.42908527403,25588.74012582063,25565.817537421102,25565.817537421102,2706
1759397400,25565.56284199444,25570.147359674345,25546.715380421494,25567.34570998107,2779
1759399200,25566.326928274422,25596.635684047134,25564.798755714455,25578.29761332751,4106
1759401000,25579.061699607497,25590.52299380726,25576.26004991422,25582.627435580755,2091
1759402800,25582.627435580755,25607.587587393577,25579.061699607497,25606.314110260268,2906
1759404600,25606.314110260268,25623.378703846585,25602.238983433686,25621.341140433295,4225
1759406400,25621.595835859953,25636.87756145964,25615.48314562008,25628.217916953152,4795
1759408200,25629.491394086457,25636.368170606318,25621.341140433295,25634.585302619686,3755
1759410000,25634.585302619686,25652.923373339312,25633.566520913042,25637.641647739623,10994
1759411800,25637.896343166285,25641.71677456621,25483.80561003612,25533.4712182351,73856
1759413600,25534.235304515085,25562.761192301165,25511.05802068889,25546.715380421494,42615
1759415400,25547.224771274818,25561.99710602118,25488.89951856935,25491.701168262625,35936
1759417200,25491.1917774093,25523.792792021966,25463.175280476546,25512.3314978222,35690
1759419000,25511.822106968877,25553.33746151469,25470.306752423065,25548.498248408123,31741
1759420800,25548.498248408123,25548.752943834785,25511.822106968877,25531.68835024847,21544
1759422600,25531.68835024847,25551.2998981014,25504.181244169034,25548.24355298146,17784
1759424400,25547.9888575548,25568.61918711438,25530.1601776885,25558.94076090124,15322
1759426200,25558.68606547458,25584.664998994045,25551.2998981014,25556.64850206129,16049
1759428000,25556.64850206129,25586.957257834,25550.281116394755,25578.29761332751,15649
1759429800,25578.04291790085,25591.796470940568,25568.873882541036,25583.900912714063,12810
1759431600,25583.39152186074,25596.635684047134,25580.589872167464,25593.324643500535,11869
1759433400,25593.069948073873,25598.418552033763,25562.25180144784,25581.099263020787,30267
1759435200,25581.099263020787,25597.145074900458,25580.08048131414,25585.17438984737,8385
1759437000,25585.17438984737,25586.70256240734,25570.91144595433,25576.514745340883,3553
1759442400,25572.94900936762,25579.31639503416,25560.468933461212,25560.723628887874,1436
1759444200,25561.233019741194,25577.024136194203,25543.913730728218,25575.750659060897,2082
1759446000,25575.241268207574,25589.758907527277,25568.61918711438,25588.48543039397,1352
1759447800,25589.249516673954,25596.890379473796,25585.938476127354,25595.107511487167,1094
1759449600,25596.380988620473,25608.60636910022,25587.721344113983,25605.804719406944,1910
1759451400,25605.804719406944,25630.00078493978,25602.74837428701,25619.04888159334,2471
1759453200,25618.53949074002,25621.086445006633,25609.370455380205,25614.973754766757,1589
1759455000,25615.22845019342,25634.585302619686,25612.681495926805,25633.31182548638,1550
1759456800,25633.821216339704,25634.330607193027,25618.53949074002,25628.982003233137,1457
1759458600,25628.982003233137,25636.62286603298,25624.906876406552,25630.510175793104,981
1759460400,25629.2366986598,25635.34938889967,25627.96322152649,25630.00078493978,609
1759462200,25629.2366986598,25648.084160232742,25627.96322152649,25643.244947126175,1297
1759464000,25641.97146999287,25649.612332792713,25638.915124872932,25641.71677456621,749
1759465800,25642.22616541953,25648.084160232742,25640.188602006237,25647.0653785261,487
1759467600,25646.555987672775,25660.564236139155,25645.537205966128,25660.05484528583,1494
1759469400,25659.80014985917,25665.14875381906,25643.7543379795,25643.7543379795,1422
1759471200,25644.263728832822,25655.215632179265,25628.472612379814,25653.942155045956,2068
1759473000,25653.432764192632,25664.894058392398,25649.35763736605,25655.979718459246,1515
1759474800,25656.48910931257,25666.93162180569,25647.82946480608,25651.39520077934,1863
1759476600,25650.376419072694,25659.290759005846,25645.282510539466,25654.70624132594,1219
1759478400,25654.45154589928,25658.781368152522,25646.04659681945,25653.432764192632,1645
1759480200,25651.904591632665,25656.234413885908,25646.04659681945,25655.979718459246,941
1759482000,25656.234413885908,25659.80014985917,25644.518424259484,25648.593551086065,1195
1759483800,25649.10294193939,25666.167535525703,25647.32007395276,25665.912840099045,1337
1759485600,25665.912840099045,25669.733271498964,25650.631114499356,25651.39520077934,1672
1759487400,25651.39520077934,25653.942155045956,25630.00078493978,25634.330607193027,1678
1759489200,25634.839998046347,25643.7543379795,25612.426800500143,25617.011318180048,2457
1759491000,25617.011318180048,25636.368170606318,25600.201420020396,25609.115759953544,5212
1759492800,25609.370455380205,25620.57705415331,25598.927942887087,25608.60636910022,3271
1759494600,25610.13454166019,25617.775404460033,25574.47718192759,25592.05116636723,7054
1759496400,25591.541775513906,25609.87984623353,25587.211953260663,25605.040633126962,6646
1759498200,25605.550023980286,25640.69799285956,25572.184923087636,25577.278831620864,48703
1759500000,25577.278831620864,25580.589872167464,25521.50053318201,25561.487715167856,47191
1759501800,25561.233019741194,25600.710810873716,25549.77172554143,25588.48543039397,30734
1759503600,25588.74012582063,25614.719059340096,25570.65675052767,25606.314110260268,24589
1759505400,25605.804719406944,25624.39748555323,25575.495963634236,25617.52070903337,22773
1759507200,25617.011318180048,25628.472612379814,25599.946724593734,25615.22845019342,14393
1759509000,25614.464363913434,25617.011318180048,25579.571090460817,25589.758907527277,15313
1759510800,25589.249516673954,25589.249516673954,25492.21055911595,25496.795076795854,48548
1759512600,25496.28568594253,25529.90548226184,25391.35117015802,25442.54495091697,46224
1759514400,25442.54495091697,25514.878452088815,25394.152819851297,25508.511066422278,36786
1759516200,25508.001675568958,25512.3314978222,25448.14825030352,25478.711701502893,26620
1759518000,25478.20231064957,25500.106117342453,25464.19406218319,25473.363097543002,18121
1759519800,25473.872488396326,25495.776295089207,25449.167032010166,25466.231625596483,29324
1759521600,25466.231625596483,25476.16474723628,25442.79964634363,25451.459290850118,9153
1759523400,25451.459290850118,25457.06259023667,25446.62007774355,25451.204595423456,2074
1759701600,25469.54266614308,25517.934797208753,25464.44875760985,25509.275152702263,3781
1759703400,25508.511066422278,25529.141395981856,25506.98289386231,25524.302182875286,1536
1759705200,25524.047487448628,25537.54634506168,25523.538096595305,25537.54634506168,1545
1759707000,25537.801040488343,25557.921979194598,25534.489999941747,25537.54634506168,2662
1759708800,25537.29164963502,25545.696598714847,25525.575660008595,25529.650786835176,2469
1759710600,25529.141395981856,25536.018172501714,25520.99114232869,25534.744695368405,1458
1759712400,25534.744695368405,25536.7822587817,25526.594441715242,25535.25408622173,1272
1759714200,25535.25408622173,25549.007639261446,25534.999390795067,25546.970075848156,1425
1759716000,25546.970075848156,25553.33746151469,25544.16842615488,25549.26233468811,809
1759717800,25549.51703011477,25554.101547794675,25548.24355298146,25552.573375234708,661
1759719600,25552.063984381384,25567.091014554408,25551.809288954722,25561.742410594517,1154
1759721400,25561.233019741194,25570.402055101007,25555.375024927984,25560.21423803455,1040
1759723200,25560.21423803455,25569.63796882102,25539.07451762165,25569.1285779677,1550
1759725000,25569.63796882102,25580.844567594126,25569.63796882102,25572.94900936762,1273
1759726800,25572.94900936762,25574.222486500927,25556.139111207965,25556.64850206129,1027
1759728600,25556.64850206129,25564.03466943447,25551.045202674737,25559.704847181227,918
1759730400,25559.704847181227,25567.855100834393,25553.082766088028,25561.487715167856,1077
1759732200,25561.487715167856,25578.807004180835,25560.21423803455,25572.94900936762,1272
1759734000,25572.439618514298,25577.788222474188,25551.045202674737,25556.139111207965,2414
1759735800,25557.157892914613,25564.544060287793,25515.897233795462,25551.2998981014,4964
1759737600,25552.318679808046,25586.447866980678,25549.26233468811,25572.94900936762,3538
1759739400,25571.930227660974,25581.35395844745,25565.053451141117,25578.29761332751,1633
1759741200,25578.04291790085,25599.18263831375,25575.750659060897,25598.418552033763,2069
1759743000,25598.418552033763,25611.662714220158,25592.56055722055,25606.56880568693,1848
1759744800,25606.56880568693,25615.22845019342,25596.12629319381,25605.804719406944,1872
1759746600,25607.332891966915,25658.01728187254,25607.332891966915,25644.00903340616,6447
1759748400,25643.7543379795,25644.00903340616,25600.456115447054,25624.906876406552,6634
1759750200,25625.161571833214,25659.036063579184,25620.067663299986,25657.253195592555,3728
1759752000,25658.01728187254,25715.578448298023,25651.904591632665,25687.307255938602,8757
1759753800,25687.561951365264,25687.561951365264,25659.036063579184,25664.384667539074,5854
1759755600,25664.894058392398,25691.382382765187,25652.159287059327,25687.816646791925,10028
1759757400,25687.816646791925,25695.457509591768,25588.48543039397,25627.96322152649,57220
1759759200,25628.472612379814,25658.01728187254,25607.332891966915,25615.22845019342,32954
1759761000,25615.48314562008,25630.510175793104,25580.08048131414,25624.65218097989,32909
1759762800,25624.39748555323,25649.35763736605,25615.22845019342,25634.075911766366,20018
1759764600,25634.585302619686,25689.599514778558,25630.764871219766,25681.44926112539,23415
1759766400,25681.19456569873,25685.01499709865,25655.725023032584,25676.1006571655,17176
1759768200,25676.610048018825,25678.138220578792,25660.818931565816,25675.591266312178,10607
1759770000,25675.84596173884,25705.645326658225,25655.979718459246,25694.693423311786,17423
1759771800,25695.202814165106,25705.390631231567,25679.92108856542,25701.31550440498,16127
1759773600,25701.570199831644,25714.304971164715,25692.146469045172,25709.465758058148,14353
1759775400,25709.465758058148,25727.039742497785,25701.824895258305,25712.776798604747,16154
1759777200,25712.267407751424,25713.03149403141,25691.127687338525,25696.98568215174,12986
1759779000,25696.98568215174,25703.353067818272,25653.432764192632,25657.253195592555,38810
1759780800,25657.507891019217,25663.11119040577,25646.810683099437,25652.159287059327,10535
1759782600,25651.649896206003,25661.073626992475,25650.376419072694,25656.998500165893,3214
1759788000,25657.507891019217,25670.242662352288,25655.979718459246,25664.639362965736,1635
1759789800,25665.40344924572,25665.912840099045,25607.332891966915,25613.44558220679,3167
1759791600,25613.44558220679,25623.633399273247,25603.25776514033,25617.52070903337,2062
1759793400,25618.53949074002,25625.416267259876,25611.91740964682,25614.209668486772,1389
1759795200,25613.44558220679,25619.812967873324,25600.456115447054,25614.209668486772,1868
1759797000,25614.209668486772,25617.011318180048,25594.343425207182,25603.003069713668,1877
1759798800,25603.51246056699,25613.70027763345,25598.1638566071,25612.426800500143,1736
1759800600,25611.91740964682,25621.086445006633,25606.56880568693,25619.04888159334,1195
1759802400,25620.067663299986,25626.944439819843,25611.153323366834,25617.775404460033,1509
1759804200,25619.04888159334,25625.9256581132,25614.209668486772,25623.88809469991,626
1759806000,25623.88809469991,25635.09469347301,25619.812967873324,25633.31182548638,1217
1759807800,25633.31182548638,25636.87756145964,25625.670962686538,25631.783652926413,1018
1759809600,25631.52895749975,25652.923373339312,25630.00078493978,25652.923373339312,1451
1759811400,25652.923373339312,25656.48910931257,25645.79190139279,25654.45154589928,778
1759813200,25653.942155045956,25656.998500165893,25641.97146999287,25654.960936752603,1047
1759815000,25655.979718459246,25659.290759005846,25644.00903340616,25644.773119686146,1128
1759816800,25644.263728832822,25651.14050535268,25616.247231900063,25619.30357702,2493
1759818600,25619.04888159334,25637.38695231296,25610.13454166019,25634.585302619686,1864
1759820400,25635.604084326333,25638.66042944627,25608.35167367356,25626.18035353986,2813
1759822200,25625.9256581132,25636.87756145964,25621.086445006633,25632.293043779733,1926
1759824000,25632.802434633057,25637.641647739623,25606.56880568693,25610.898627940172,2670
1759825800,25610.898627940172,25646.555987672775,25599.692029167072,25645.282510539466,2411
1759827600,25645.79190139279,25662.09240869912,25641.462079139546,25655.979718459246,2270
1759829400,25654.960936752603,25665.14875381906,25652.159287059327,25662.09240869912,1918
1759831200,25662.601799552445,25663.62058125909,25645.282510539466,25660.05484528583,2336
1759833000,25660.309540712493,25668.96918521898,25645.79190139279,25646.810683099437,2083
1759834800,25647.0653785261,25656.998500165893,25642.73555627285,25656.234413885908,1719
1759836600,25656.74380473923,25685.26969252531,25652.66867791265,25685.26969252531,2945
1759838400,25684.760301671988,25689.599514778558,25668.96918521898,25686.54316965862,4202
1759840200,25686.797865085282,25731.878955604352,25682.722738258697,25728.313219631094,7990
1759842000,25728.567915057756,25749.707635470655,25705.900022084887,25711.248626044777,12508
1759843800,25710.993930618115,25739.265122977537,25690.6182964852,25715.32375287136,47757
1759845600,25716.087839151343,25731.878955604352,25680.93987027207,25686.797865085282,33295
1759847400,25687.307255938602,25705.135935804905,25645.027815112808,25659.036063579184,40223
1759849200,25659.545454432508,25664.639362965736,25523.538096595305,25545.696598714847,72409
1759851000,25545.696598714847,25551.2998981014,25454.006245116732,25499.59672648913,56776
1759852800,25499.85142191579,25532.19774110179,25467.50510272979,25507.746980142296,38434
1759854600,25506.98289386231,25563.270583154488,25481.76804662283,25494.757513382563,31398
1759856400,25494.5028179559,25535.763477075052,25484.315000889444,25520.73644690203,22504
1759858200,25520.481751475367,25528.12261427521,25483.296219182797,25485.333782596088,18148
1759860000,25485.84317344941,25521.245837755352,25460.37363078327,25504.181244169034,22528
1759861800,25504.181244169034,25523.792792021966,25497.813858502497,25523.792792021966,13081
1759863600,25523.538096595305,25529.90548226184,25500.360812769115,25503.926548742373,14055
1759865400,25503.41715788905,25543.913730728218,25497.049772222515,25515.6425383688,33698
1759867200,25515.6425383688,25539.838603901637,25515.6425383688,25526.8491371419,9955
1759869000,25527.103832568562,25538.310431341666,25523.02870574198,25525.320964581933,2026
1759874400,25530.41487311516,25545.95129414151,25525.06626915527,25545.696598714847,2143
1759876200,25545.187207861523,25554.356243221337,25541.876167314927,25551.809288954722,1132
1759878000,25550.281116394755,25551.2998981014,25506.98289386231,25515.133147515477,2575
1759879800,25513.859670382168,25516.406624648782,25499.59672648913,25503.926548742373,1586
1759881600,25503.41715788905,25517.68010178209,25497.55916307584,25511.05802068889,2134
1759883400,25511.312716115553,25537.54634506168,25508.001675568958,25532.19774110179,1657
1759885200,25531.68835024847,25556.139111207965,25529.650786835176,25550.790507248075,3051
1759887000,25550.281116394755,25555.884415781304,25540.347994754957,25544.42312158154,1502
1759888800,25544.677817008203,25562.25180144784,25543.149644448233,25561.233019741194,1232
1759890600,25561.99710602118,25563.52527858115,25545.187207861523,25559.195456327903,1491
1759892400,25559.195456327903,25561.487715167856,25550.281116394755,25558.431370047918,957
1759894200,25558.17667462126,25562.25180144784,25552.82807066137,25557.921979194598,854
1759896000,25558.17667462126,25564.798755714455,25557.667283767936,25561.99710602118,1038
1759897800,25561.99710602118,25565.30814656778,25552.063984381384,25558.68606547458,832
1759899600,25559.195456327903,25559.195456327903,25532.452436528452,25538.565126768328,1807
1759901400,25539.583908474975,25541.366776461604,25528.632005128533,25528.886700555195,1023
1759903200,25529.90548226184,25535.50878164839,25509.275152702263,25510.803325262234,1879
1759905000,25510.29393440891,25526.8491371419,25496.28568594253,25523.283401168643,2293
1759906800,25523.02870574198,25543.149644448233,25511.312716115553,25541.876167314927,3579
1759908600,25541.621471888266,25563.270583154488,25537.29164963502,25554.610938648,2698
1759910400,25554.86563407466,25567.091014554408,25550.790507248075,25565.817537421102,2133
1759912200,25565.56284199444,25583.136826434078,25542.13086274159,25557.667283767936,3360
1759914000,25557.921979194598,25569.63796882102,25545.441903288185,25553.082766088028,2100
1759915800,25552.318679808046,25567.34570998107,25548.752943834785,25558.68606547458,1467
1759917600,25558.94076090124,25563.52527858115,25529.141395981856,25553.846852368013,2598
1759919400,25553.846852368013,25571.930227660974,25552.573375234708,25568.873882541036,1641
1759921200,25568.873882541036,25576.00535448756,25528.886700555195,25530.41487311516,3194
1759923000,25531.178959395147,25564.28936486113,25528.886700555195,25560.21423803455,3920
1759924800,25559.450151754565,25560.468933461212,25512.840888675524,25533.980609088423,4734
1759926600,25534.999390795067,25544.932512434865,25516.406624648782,25533.216522808438,4589
1759928400,25533.980609088423,25571.420836807654,25525.320964581933,25551.045202674737,8112
1759930200,25550.790507248075,25656.74380473923,25544.932512434865,25647.0653785261,59386
1759932000,25647.0653785261,25704.881240378243,25647.0653785261,25690.36360105854,46809
1759933800,25690.36360105854,25699.787331845015,25645.537205966128,25666.93162180569,32551
1759935600,25667.18631723235,25720.67235683125,25663.11119040577,25710.229844338133,27302
1759937400,25709.97514891147,25735.444691577613,25703.862458671596,25728.822610484418,19730
1759939200,25729.07730591108,25750.98111260396,25720.927052257914,25727.80382877777,19617
1759941000,25727.294437924447,25727.80382877777,25707.428194644857,25725.76626536448,14218
1759942800,25725.51156993782,25741.55738181749,25712.267407751424,25741.55738181749,14090
1759944600,25741.55738181749,25765.753447350326,25735.18999615095,25748.434158337346,14777
1759946400,25747.924767484023,25772.630223870183,25739.774513830856,25758.36727997714,19873
1759948200,25758.36727997714,25767.791010763616,25740.28390468418,25745.37781321741,15764
1759950000,25745.123117790747,25793.005858003096,25741.55738181749,25786.893167763224,21250
1759951800,25787.147863189883,25820.25826865587,25777.978827830073,25805.740629336167,40624
1759953600,25805.231238482847,25841.143293642108,25796.062203123034,25836.30408053554,12896
1759955400,25836.30408053554,25840.12451193546,25826.880349749066,25830.191390295666,4135
1759960800,25827.64443602905,25842.671466202075,25816.437837255948,25839.105730228817,2346
1759962600,25839.61512108214,25845.982506748674,25834.01182169559,25842.416770775413,1136
1759964400,25842.671466202075,25869.414486001526,25839.61512108214,25865.594054601606,2435
1759966200,25865.594054601606,25870.942658561497,25850.05763357526,25855.40623753515,1809
1759968000,25855.660932961808,25855.660932961808,25833.247735415604,25842.671466202075,2217
1759969800,25843.1808570554,25844.963725042027,25835.285298828894,25839.36042565548,1010
1759971600,25838.851034802155,25845.982506748674,25803.193675069553,25818.984791522562,3708
1759973400,25818.475400669242,25818.475400669242,25796.062203123034,25807.268801896138,2710
1759975200,25807.014106469476,25811.853319576043,25793.51524885642,25806.759411042814,1552
1759977000,25806.759411042814,25814.90966469598,25782.308650083316,25785.110299776592,2059
1759978800,25785.110299776592,25821.022354935856,25784.85560434993,25798.354461962987,2584
1759980600,25798.354461962987,25810.579842442738,25794.534030563067,25802.42958878957,1807
1759982400,25802.684284216233,25816.69253268261,25799.882634522957,25811.59862414938,1248
1759984200,25811.089233296058,25818.22070524258,25803.95776134954,25816.183141829286,882
1759986000,25816.183141829286,25836.30408053554,25811.853319576043,25833.757126268927,1382
1759987800,25834.26651712225,25841.143293642108,25816.94722810927,25831.464867428975,1942
1759989600,25832.483649135618,25844.199638762046,25822.805222922485,25824.588090909114,1752
1759991400,25824.588090909114,25835.794689682218,25801.920197936248,25813.12679670935,1744
1759993200,25812.61740585603,25825.3521771891,25807.5234973228,25809.56106073609,2220
1759995000,25809.56106073609,25822.0411366425,25798.60915738965,25813.381492136014,1927
1759996800,25812.61740585603,25820.00357322921,25787.147863189883,25803.193675069553,2980
1759998600,25803.448370496215,25803.448370496215,25769.319183323583,25775.941264416782,3621
1760000400,25775.68656899012,25802.42958878957,25770.33796503023,25797.335680256343,2138
1760002200,25796.316898549696,25815.164360122642,25794.78872598973,25796.82628940302,2089
1760004000,25796.82628940302,25808.542279029443,25783.836822643287,25784.34621349661,2342
1760005800,25784.09151806995,25797.335680256343,25778.74291411006,25793.76994428308,2017
1760007600,25793.260553429758,25812.61740585603,25791.987076296453,25810.579842442738,2431
1760009400,25810.325147016076,25817.201923535933,25787.147863189883,25789.185426603177,2458
1760011200,25789.6948174565,25802.684284216233,25785.874386056577,25802.17489336291,2870
1760013000,25800.64672080294,25810.070451589414,25791.987076296453,25808.28758360278,3483
1760014800,25808.542279029443,25813.63618756267,25789.6948174565,25804.2124567762,7874
1760016600,25804.721847629524,25810.579842442738,25725.76626536448,25753.528066870575,64598
1760018400,25754.29215315056,25763.71588393703,25718.3800979913,25726.020960791142,36573
1760020200,25726.530351644466,25734.42590987097,25666.676926379027,25724.747483657833,47528
1760022000,25725.76626536448,25748.434158337346,25696.476291298415,25701.31550440498,30915
1760023800,25701.31550440498,25749.19824461733,25671.006748632273,25737.482254990904,33250
1760025600,25737.736950417566,25748.688853764008,25708.701671778163,25729.332001337738,21104
1760027400,25729.07730591108,25735.954082430937,25669.22388064564,25677.119438872145,27940
1760029200,25677.62882972547,25707.68289007152,25642.48086084619,25648.848246512727,33674
1760031000,25648.848246512727,25691.89177361851,25633.31182548638,25689.090123925234,23602
1760032800,25689.090123925234,25708.4469763515,25655.470327605926,25686.54316965862,20055
1760034600,25686.797865085282,25718.125402564638,25678.138220578792,25708.956367204824,15973
1760036400,25709.211062631486,25745.37781321741,25707.173499218196,25739.774513830856,20017
1760038200,25739.774513830856,25770.847355883554,25736.972864137584,25769.573878750245,33364
1760040000,25769.828574176907,25774.922482710135,25749.452940043993,25751.745198883946,9756
