time,open,high,low,close,Volume
1770258600,25059.5,25094.5,24959.75,24961.75,6170
1770260400,24962,25037,24948.25,25013.75,5142
1770262200,25016,25018.5,24929.75,24947.5,4237
1770264000,24949,24985.25,24915.75,24950,3592
1770265800,24949.25,25027,24940.75,25009.5,2816
1770267600,25012,25023.5,24963.75,25002.5,2350
1770269400,25002.75,25045.5,24983.25,24996.75,2748
1770271200,24996.75,25052.75,24992.5,25028.75,2595
1770273000,25026,25077.25,25021.75,25073,2575
1770274800,25072.5,25089.75,25055.25,25081,2438
1770276600,25078.75,25089.75,25041.25,25044.75,3286
1770278400,25043.75,25123.75,25043.25,25092.75,5975
1770280200,25092.25,25113.5,24998,24998.25,5916
1770282000,25000,25072,24978.75,25071.75,6417
1770283800,25070,25096.75,25011,25030.75,3862
1770285600,25031,25092,25022.5,25084.75,2961
1770287400,25086.25,25088.25,25026.75,25033.75,3036
1770289200,25033.75,25065,25011.5,25022,2826
1770291000,25022,25034.25,24991,25028.25,3923
1770292800,25031.5,25056.5,24880.75,24903.5,8467
1770294600,24903.5,24917.75,24707.5,24793.5,22040
1770296400,24792.5,24839.25,24771.25,24791.5,11077
1770298200,24793.25,24869.25,24758.75,24767.75,16510
1770300000,24768.25,24838.75,24725.25,24770.75,19392
1770301800,24770.25,24960.75,24652,24769.25,96699
1770303600,24769,24800.75,24550,24577.75,76302
1770305400,24578.5,24700.25,24552.75,24634,53668
1770307200,24635,24783.5,24543.25,24780,48489
1770309000,24780.25,24856.5,24730.25,24829,44751
1770310800,24829.5,24864.75,24722.25,24838,28726
1770312600,24839.25,24887.5,24768,24782.25,26619
1770314400,24783.75,24834.5,24710.5,24732.75,23496
1770316200,24732.5,24773.5,24662,24700.25,20638
1770318000,24700.25,24839.25,24684,24764,23996
1770319800,24765,24765,24672.5,24712,23984
1770321600,24711.75,24808,24630.5,24638,29417
1770323400,24637.75,24679,24567.75,24638.25,46441
1770325200,24638.5,24720,24530,24545,29220
1770327000,24544.75,24547,24407.25,24425.25,12772
1770332400,24416,24474,24358.75,24425.75,7591
1770334200,24425.75,24434.5,24294,24336,8252
1770336000,24334.75,24376.75,24239.75,24368.5,10271
1770337800,24368.25,24409.25,24343.75,24400,8001
1770339600,24401,24439.25,24340.75,24362,7763
1770341400,24365,24536,24365,24531.25,6824
1770343200,24531,24571,24520.5,24557,6234
1770345000,24556.25,24579.5,24510.75,24534.25,3981
1770346800,24534.25,24565.5,24503,24522.5,2940
1770348600,24522.25,24553,24472.25,24528.25,3437
1770350400,24527.5,24527.5,24486.25,24491.5,1651
1770352200,24493,24496.75,24425.25,24454.5,3566
1770354000,24456,24491.5,24430.75,24491,3089
1770355800,24490,24597.25,24488,24582.75,3652
1770357600,24582,24611.75,24577,24596.75,2631
1770359400,24595.75,24613.75,24540.25,24547.75,2721
1770361200,24546.75,24577.25,24506,24572.5,3592
1770363000,24572.5,24578.25,24528.5,24557.25,3089
1770364800,24556.75,24590.75,24490.75,24551,6046
1770366600,24551,24606,24529.75,24583.75,4529
1770368400,24584,24726.5,24562.25,24721.75,9003
1770370200,24721.75,24783.75,24720,24750.75,8932
1770372000,24749.5,24753,24713.75,24718.5,4546
1770373800,24719.5,24798.5,24712,24794.75,4850
1770375600,24793,24833.25,24789,24812.25,6979
1770377400,24811,24873.25,24809.5,24855,6334
1770379200,24854,24860.5,24783.5,24794,6739
1770381000,24793,24824,24761,24782,5337
1770382800,24782.75,24848.75,24758.25,24820.5,8073
1770384600,24820.5,24851.75,24776.75,24799.75,10641
1770386400,24797,24817.75,24748,24760.5,10909
1770388200,24760.5,24984,24700.75,24850.75,94577
1770390000,24856.75,24916.25,24743.25,24903.25,69855
1770391800,24904.5,24962.25,24819.75,24895.75,44940
1770393600,24895.25,25036.25,24880.5,25006.75,37795
1770395400,25006.75,25051.75,24979,25000.75,30768
1770397200,25001,25074.25,24986.5,25069.25,22832
1770399000,25070,25108.75,25037,25092.25,22306
1770400800,25092.75,25124,25074,25090,18438
1770402600,25089.75,25110.25,25080.25,25084.5,11896
1770404400,25084.25,25107.25,25065.25,25105,12266
1770406200,25105.5,25108.75,25069.25,25070.75,11908
1770408000,25070.25,25127,25052.75,25109.75,14647
1770409800,25109.5,25222,25099.5,25146.75,45211
1770411600,25146.25,25164,25108.5,25111.25,14781
1770413400,25111.25,25113.75,25090,25107.75,4531
1770591600,25153.75,25266,25153.75,25235.5,4125
1770593400,25236.75,25294.5,25223.25,25276.75,4160
1770595200,25275,25346.5,25269.25,25294.5,7145
1770597000,25294.5,25329.5,25258,25262.75,3427
1770598800,25263.75,25266,25235,25236.25,4149
1770600600,25236,25262.5,25194.5,25217.75,3996
1770602400,25216.5,25251,25208.75,25226.25,2757
1770604200,25226.25,25263.75,25221.25,25227.75,2386
1770606000,25228,25242,25215,25215,1555
1770607800,25215,25228.5,25188.75,25189.25,2706
1770609600,25189.5,25223,25188.75,25214,1723
1770611400,25213.75,25213.75,25179.5,25187,1841
1770613200,25187.5,25222.25,25176.5,25210,1760
1770615000,25210.25,25228,25191,25215.25,2210
1770616800,25216,25222,25159,25166.75,3975
1770618600,25166.75,25200.75,25156.5,25166.75,2711
1770620400,25167,25181.25,25132,25141.25,2908
1770622200,25139.5,25174.5,25120.75,25159.75,2365
1770624000,25158.25,25215.25,25154.5,25181.25,4527
1770625800,25180,25189.75,25148.25,25161,3000
1770627600,25160.5,25185.25,25144.25,25156.75,2720
1770629400,25155.75,25162.5,25073,25089,4810
1770631200,25088.25,25093.75,25035,25038.5,4879
1770633000,25039.5,25055,24968.5,25044,10386
1770634800,25045.75,25070.75,25018.75,25065.75,3534
1770636600,25064.75,25071.75,25033.75,25047.5,2993
1770638400,25049.25,25100.25,25015.25,25091,4994
1770640200,25091,25104,25072.75,25101,3744
1770642000,25101,25155.75,25100,25121.75,6221
1770643800,25120.75,25123.5,25074.25,25079,5855
1770645600,25080,25094.25,25037.75,25057.75,12148
1770647400,25057.75,25188.5,24955.5,25113.25,77023
1770649200,25112.25,25254,25102.75,25181.5,37867
1770651000,25182.75,25329,25181.5,25312.25,31053
1770652800,25311.5,25358.25,25305.75,25355.75,24476
1770654600,25355.75,25404,25340,25391,24612
1770656400,25390.75,25416.5,25378.5,25384,19815
1770658200,25384.5,25401.25,25349.5,25355.25,16978
1770660000,25355,25381.75,25312,25342.75,23371
1770661800,25342.5,25388.75,25330.5,25369.5,14778
1770663600,25370,25423.25,25363.75,25418.25,13694
1770665400,25418.75,25428.75,25397,25399,10759
1770667200,25399.25,25413,25354.75,25364.25,14751
1770669000,25364,25392.25,25332.25,25337.75,34732
1770670800,25338.25,25374.75,25334.25,25365.25,10573
1770672600,25364.75,25372.5,25358.75,25361.5,2572
1770678000,25363,25395.5,25341,25352.75,2971
1770679800,25352.5,25373,25328,25344.25,3025
1770681600,25344.75,25362.75,25315,25326.5,3280
1770683400,25326.75,25342.5,25310,25335.25,2964
1770685200,25335.5,25342,25313.5,25317,3004
1770687000,25317,25352,25300,25334.75,4597
1770688800,25334,25336,25308.75,25320.75,2054
1770690600,25320.25,25323,25287.25,25306.25,2497
1770692400,25307,25309.25,25278.5,25289.75,1954
1770694200,25290,25313.75,25287.25,25300.25,1619
1770696000,25299,25323,25298.75,25321.75,1233
1770697800,25321,25348,25314.5,25344.5,1844
1770699600,25345.25,25347,25312,25315.25,1681
1770701400,25314.25,25358.25,25311.75,25351.75,2430
1770703200,25352.5,25354.25,25310,25319.5,1922
1770705000,25318.5,25327,25291.75,25313.25,1749
1770706800,25314.25,25340,25307,25332.5,2245
1770708600,25331.25,25349,25326.75,25348.5,1297
1770710400,25349.75,25367,25322.75,25341.75,3745
1770712200,25341.25,25353,25326,25334.25,2513
1770714000,25335,25407.5,25334.25,25396.25,3953
1770715800,25395.5,25398.25,25354.25,25364,2256
1770717600,25363.75,25367.5,25341.75,25362.75,2974
1770719400,25362.25,25374.25,25343,25355.25,2619
1770721200,25355,25363.5,25334,25352.75,2735
1770723000,25354.25,25373.75,25351.75,25370,1914
1770724800,25369.75,25415,25369.25,25414.75,3073
1770726600,25414.75,25421.5,25337,25339.25,6068
1770728400,25339,25342,25292.25,25330,7560
1770730200,25329.75,25374.75,25301.5,25372.75,8445
1770732000,25372.75,25398,25367.25,25376.25,8008
1770733800,25376.5,25410,25255.75,25392.25,67420
1770735600,25392.5,25447.25,25357.75,25401.5,44846
1770737400,25400.5,25438.75,25348,25375,28916
1770739200,25375,25400.25,25331.25,25351.25,26425
1770741000,25350.25,25366.75,25316.25,25327,24538
1770742800,25327.25,25385.5,25304,25367.75,20344
1770744600,25367.25,25397.75,25353,25383.75,12465
1770746400,25383.5,25386,25288.5,25292.5,22186
1770748200,25292,25322.75,25270.75,25312.5,26330
1770750000,25312.5,25323.25,25275,25300,16775
1770751800,25299.75,25313,25274.5,25294.5,12953
1770753600,25292.5,25296.75,25244,25254.25,17304
1770755400,25254.25,25268.5,25198.25,25219.75,34883
1770757200,25219.75,25240,25208,25231.5,8803
1770759000,25232.5,25258,25231,25257.25,2698
1770764400,25259,25287.75,25252.75,25279,2096
1770766200,25277.5,25284.5,25267.75,25272.75,1552
1770768000,25273.5,25286.25,25266.25,25276.75,1475
1770769800,25277.75,25297,25276.5,25290.5,1111
1770771600,25291,25314.75,25290.25,25306.25,1865
1770773400,25305,25326.25,25300.25,25316.25,1909
1770775200,25315.75,25330,25308,25320.25,1924
1770777000,25319.75,25327.5,25306.75,25322.25,1265
1770778800,25322.25,25325.75,25303.25,25322.75,1304
1770780600,25323,25345.5,25317,25337.75,1708
1770782400,25338.5,25340,25313,25313.75,1334
1770784200,25314.25,25317.5,25295.75,25306.75,1153
1770786000,25305.5,25325.75,25302.5,25304.75,1209
1770787800,25304.5,25306.75,25278.75,25287.5,1880
1770789600,25287.75,25316,25273.5,25274.75,2157
1770791400,25275.5,25286,25267.5,25270.75,1212
1770793200,25270.25,25290,25253,25283.75,2238
1770795000,25284.25,25285.5,25260.75,25271,1323
1770796800,25271,25278.5,25209.75,25237,4052
1770798600,25238.25,25265.5,25238.25,25250.25,1899
1770800400,25250,25279,25236.5,25254.5,2964
1770802200,25255.75,25257.25,25204,25205.25,3139
1770804000,25204.25,25206,25146.25,25190.25,6141
1770805800,25190.75,25207.5,25166.75,25207.5,2752
1770807600,25207.5,25248,25205.75,25247.75,2919
1770809400,25248.5,25250,25207.25,25209,3551
1770811200,25210,25276,25206,25252.75,4444
1770813000,25253.75,25259.25,25222.75,25247.5,3018
1770814800,25245.75,25270.5,25236.25,25238,3188
1770816600,25251.25,25452,25238.75,25444.25,24325
1770818400,25443.5,25446.5,25407.75,25418.75,13072
1770820200,25418.5,25465.25,25290,25305.25,71531
1770822000,25306.5,25343.25,25058.25,25077.25,73344
1770823800,25077,25271.5,25068.75,25244,49003
1770825600,25244.25,25275,25181.75,25193,28379
1770827400,25193,25256.75,25175,25180.75,22516
1770829200,25180.75,25298.25,25141.75,25289.5,26119
1770831000,25290,25325,25255.25,25263.75,20813
1770832800,25264.5,25280.25,25200.75,25276.5,22582
1770834600,25277,25312.5,25254.5,25301.25,18454
1770836400,25302,25360.5,25257.75,25348.75,18804
1770838200,25349,25356.5,25281.75,25309,16226
1770840000,25308.75,25322.5,25284,25284.75,11534
1770841800,25285,25321.5,25271.75,25278.5,28411
1770843600,25278.75,25308,25268,25286.5,9729
1770845400,25288,25296.25,25277.25,25278.75,2911
1770850800,25289,25296.5,25237.25,25239.25,2792
1770852600,25239.25,25246.25,25206,25235.25,3129
1770854400,25233.25,25254.75,25214.25,25230.25,2772
1770856200,25231,25273,25229.25,25265.25,2072
1770858000,25266.25,25288.25,25242.5,25282.75,2423
1770859800,25280.25,25314.75,25274,25301,2656
1770861600,25301.75,25310.5,25268.75,25282,2021
1770863400,25283,25299.25,25269,25293.5,1387
1770865200,25292.5,25306.25,25282,25306.25,1417
1770867000,25306.25,25320.75,25303.75,25310,1312
1770868800,25311.5,25339.5,25303,25338,1878
1770870600,25338,25338,25316.25,25326.5,1093
1770872400,25328,25343.5,25327.5,25334.25,1054
1770874200,25333,25344.75,25327.75,25337,1035
1770876000,25338.5,25344.5,25312.5,25320.25,1609
1770877800,25322,25332.5,25292,25319.75,2302
1770879600,25319.25,25357.25,25313,25351.25,2118
1770881400,25351.25,25359.25,25342,25351,1509
1770883200,25350.25,25369.25,25339,25345.75,3229
1770885000,25344.5,25360.5,25324.75,25353.5,2025
1770886800,25352.75,25364.25,25341.75,25349.5,1856
1770888600,25349,25361.5,25330,25355.75,1690
1770890400,25354.75,25374,25334,25340.5,2340
1770892200,25342.25,25351.75,25338.5,25349.75,1399
1770894000,25349.75,25370.25,25338.25,25367.5,1895
1770895800,25366.25,25370.5,25342.5,25366.5,1638
1770897600,25365.75,25369,25343,25365,2115
1770899400,25364,25384,25351.75,25356.75,2951
1770901200,25356.25,25358.5,25320.25,25342.25,3991
1770903000,25342.75,25419.75,25331.25,25395.75,9366
1770904800,25396.25,25400.25,25346,25346.75,7701
1770906600,25346.25,25392.5,25186.25,25208.25,71577
1770908400,25208.25,25260.25,25169.75,25232.25,47820
1770910200,25232.5,25253.75,25006.5,25010.25,52961
1770912000,25011,25031.75,24811.25,24818.75,63989
1770913800,24819,24921.75,24805.75,24878.5,52103
1770915600,24878,24924,24831.25,24871.25,37546
1770917400,24871,24940.75,24823.75,24825.25,29826
1770919200,24825.5,24881.75,24800.25,24841.75,32082
1770921000,24842.25,24929.75,24824.75,24905.5,28972
1770922800,24906.25,24928,24846.5,24871.75,28698
1770924600,24870.75,24943.75,24870.5,24898.5,28095
1770926400,24899.75,24912.75,24797,24805.5,27166
1770928200,24804.5,24834.5,24721.5,24763.5,54518
1770930000,24764.5,24823.25,24743.75,24823.25,16593
1770931800,24823.25,24839.75,24817.75,24822,5088
1770937200,24842.25,24856.75,24797.75,24841,5241
1770939000,24842.25,24849.5,24744.75,24824,7446
1770940800,24820,24864.75,24765.5,24781.5,7437
1770942600,24781.25,24796,24709.75,24731.25,7722
1770944400,24731.25,24820,24730.25,24796.75,7112
1770946200,24796.75,24821.25,24765,24786.25,4518
1770948000,24788.25,24825.5,24788.25,24813,3396
1770949800,24813.75,24832.25,24794,24802.75,2345
1770951600,24803.75,24820.75,24769.5,24776.25,2004
1770953400,24775.5,24796.5,24745.25,24750.25,2045
1770955200,24750.5,24802.5,24744.5,24784,1976
1770957000,24783.5,24787.75,24753,24757.25,1648
1770958800,24757.75,24771,24704.75,24707,3159
1770960600,24707.5,24736.75,24690.75,24712.5,3807
1770962400,24711.75,24731,24677.5,24686.5,3610
1770964200,24686.75,24724.5,24642.25,24714.25,4897
1770966000,24713.5,24762.25,24711.25,24738.5,4507
1770967800,24739,24750.5,24715,24747,3132
1770969600,24746.75,24776,24675,24744.75,7808
1770971400,24743,24785.5,24716,24775.25,4697
1770973200,24775.5,24807,24732,24795.5,4728
1770975000,24795.5,24808,24766,24774,4607
1770976800,24773.25,24799.5,24759.5,24788.25,3187
1770978600,24788.5,24793.25,24727.5,24729.75,3717
1770980400,24730.75,24738.5,24650.5,24665.5,8148
1770982200,24663,24723,24624,24721.25,6566
1770984000,24721.5,24745.75,24670.5,24708,5855
1770985800,24707.75,24734.75,24667.25,24695.5,6213
1770987600,24694,24719.25,24620.5,24706.25,12066
1770989400,24706,24823.25,24695.5,24781.5,26561
1770991200,24780.75,24820,24713.5,24742,16624
1770993000,24743,24849.5,24578.75,24699,114040
1770994800,24697.5,24870.5,24692.25,24848.5,61288
1770996600,24848.75,24928.5,24721,24810.25,46264
1770998400,24811,24888.75,24762.75,24851.25,32715
1771000200,24851,24934.5,24810.5,24894.5,25813
1771002000,24894.25,24969.75,24883.5,24950,22719
1771003800,24950.25,24993.5,24932.25,24938.5,19860
1771005600,24939,24991.5,24900.75,24954.75,22754
1771007400,24955,24995.5,24923,24939.75,18051
1771009200,24940.5,24968.5,24912,24924,16942
1771011000,24924.5,24949.25,24848.75,24852.75,21231
1771012800,24852.25,24890.5,24754.75,24764.75,25521
1771014600,24766,24812,24731.75,24802,49502
1771016400,24802.5,24828,24776,24781.75,12969
1771018200,24782.5,24795,24771,24773.5,2376
1771196400,24789.75,24834.75,24754.5,24818,4772
1771198200,24818.75,24838.75,24793.25,24836.25,2190
1771200000,24831.75,24847.75,24810.5,24840.25,2333
1771201800,24838.75,24849.25,24827.25,24834.25,1242
1771203600,24835,24847,24822.25,24835.25,1264
1771205400,24835.25,24868.75,24827.75,24861,1494
1771207200,24860.5,24872.5,24838.25,24844.25,1460
1771209000,24845,24850.5,24827.5,24832,836
1771210800,24832.75,24836.5,24815,24817.5,1135
1771212600,24817,24825.25,24808.25,24823.5,768
1771214400,24824.25,24839.75,24820,24836.75,955
1771216200,24837,24840,24821.25,24825.5,498
1771218000,24825.25,24828,24813.75,24826.75,584
1771219800,24826,24827.5,24794.25,24811,1028
1771221600,24811,24819,24793.75,24811.5,979
1771223400,24809.75,24827.25,24799.5,24823.75,844
1771225200,24822.25,24864,24821.5,24853.25,1679
1771227000,24853.5,24874,24847.25,24861.5,1050
1771228800,24862.25,24897.5,24841,24874,2378
1771230600,24873.75,24904,24852.75,24894.75,1973
1771232400,24895.75,24922.25,24888,24910.75,1671
1771234200,24909,24919,24906.5,24911.25,976
1771236000,24909.75,24911.5,24879,24885.5,1333
1771237800,24886.75,24899.75,24868.25,24878.25,1387
1771239600,24878.5,24879.25,24842.5,24869,1448
1771241400,24869,24874.75,24851,24863.25,864
1771243200,24863.25,24880.5,24847.75,24877.75,1187
1771245000,24877.5,24877.5,24852.25,24869.5,1023
1771246800,24869.75,24871.5,24853.75,24864.5,911
1771248600,24863,24875.75,24844.25,24844.25,1399
1771250400,24844.25,24844.25,24754.75,24764,7465
1771252200,24762.75,24782.75,24692.75,24768,15343
1771254000,24768,24797.5,24709.75,24709.75,9241
1771255800,24709,24731.5,24678.5,24692.25,10400
1771257600,24692.25,24753.5,24683.75,24727.5,7927
1771259400,24727.5,24741.75,24670.75,24728.75,7501
1771261200,24728,24746,24713.5,24743.25,3618
1771263000,24744,24770.75,24734.75,24747.25,3637
1771282800,24746.25,24781.75,24739,24777.75,2407
1771284600,24777.5,24842.5,24777.5,24817.75,3689
1771286400,24818.75,24834.75,24784,24826.25,3809
1771288200,24824.75,24830,24774.25,24788.25,3174
1771290000,24790.5,24824.25,24777.25,24782.25,2953
1771291800,24782.75,24797,24651,24669,8222
1771293600,24666.5,24686,24617.5,24675,6788
1771295400,24675.5,24684.25,24651.75,24662,3337
1771297200,24662,24665.5,24594.75,24623,5133
1771299000,24622,24622.5,24573.25,24609.25,4289
1771300800,24611,24630,24606.75,24624.25,1652
1771302600,24624.25,24625,24593,24623.5,1557
1771304400,24623.75,24626,24567.5,24598.5,2464
1771306200,24600.25,24611.25,24558.25,24582.75,3046
1771308000,24582.75,24633.75,24582.75,24610.25,2151
1771309800,24610.25,24641,24602,24627.25,2384
1771311600,24628,24630.25,24584.5,24591.5,2604
1771313400,24594.75,24663.75,24584,24660,3861
1771315200,24659.75,24726.75,24651.5,24686.5,5844
1771317000,24686.25,24690,24623.75,24639.5,3743
1771318800,24641.25,24680,24636.75,24671,3921
1771320600,24673,24695.5,24667.25,24686.75,2080
1771322400,24687.5,24697.5,24647,24661.5,1683
1771324200,24661,24661,24590,24607.5,3865
1771326000,24606.75,24623,24572.25,24618.75,3594
1771327800,24618.75,24638,24600.25,24623.75,2572
1771329600,24622.75,24666.75,24609.25,24619,3688
1771331400,24620.25,24621,24577.75,24584.5,3513
1771333200,24584.25,24622.5,24518,24605,11215
1771335000,24607.75,24705.25,24577,24612,12582
1771336800,24613,24671.25,24611.5,24658.25,8964
1771338600,24659.25,24815.75,24475,24485.75,85116
1771340400,24483.75,24641,24462.25,24527.5,59392
1771342200,24526,24603.75,24449.25,24600.25,54503
1771344000,24599.25,24796.75,24593.25,24727.75,45527
1771345800,24726.5,24788,24693.25,24759.25,30353
1771347600,24759,24764.5,24668.5,24755,21350
1771349400,24755.75,24759.25,24608.75,24697.5,30517
1771351200,24698,24785.25,24649.25,24768.25,29291
1771353000,24768.25,24874.75,24750.5,24845,26360
1771354800,24845.5,24867.25,24826.5,24836.25,21950
1771356600,24836.5,24889.75,24807.75,24815,21065
1771358400,24815,24841.75,24765.75,24773.5,25286
1771360200,24773,24795.75,24735.75,24776.75,37566
1771362000,24776.75,24818.5,24765.5,24789,13239
1771363800,24787,24788.75,24755.25,24768.25,4220
1771369200,24773.75,24783.25,24723.5,24743.5,3240
1771371000,24744.5,24755.5,24700.75,24711,3481
1771372800,24711.25,24754.75,24708.5,24738.75,3405
1771374600,24739.75,24752.75,24714,24727,3097
1771376400,24724.75,24742,24709.5,24718.25,2494
1771378200,24721,24746.25,24709.5,24744.5,1399
1771380000,24745.75,24762,24736,24749.25,1486
1771381800,24749.25,24770.75,24749.25,24758,1378
1771383600,24758.75,24770,24736.5,24747.5,1292
1771385400,24747.75,24798.75,24746,24794.25,1784
1771387200,24794,24818.25,24783.25,24813.5,1997
1771389000,24812.75,24840,24811,24836.25,2119
1771390800,24835,24840,24823.25,24830.75,995
1771392600,24831,24847,24820,24825.5,1139
1771394400,24826,24830.75,24809,24824.75,1623
1771396200,24824.75,24846.75,24812.5,24823.5,1498
1771398000,24823,24828.75,24802,24822.25,1297
1771399800,24822.25,24842,24819.75,24834.75,1400
1771401600,24833.5,24915.25,24833.5,24895.5,7516
1771403400,24896.5,24916,24890,24903.5,3193
1771405200,24903.25,24926.75,24899.75,24919.75,3264
1771407000,24920,24941.5,24905.5,24909,3242
1771408800,24910,24938,24908,24933,2274
1771410600,24933.75,24940.5,24913.75,24921.75,2462
1771412400,24921.75,24928,24896.5,24907.5,2121
1771414200,24907.5,24916.5,24889.75,24895,2677
1771416000,24894.5,24962.5,24894.25,24900.75,7788
1771417800,24902,24903.75,24844,24889.5,6391
1771419600,24890.5,24901.25,24867,24895.25,4472
1771421400,24896,24921.75,24817.25,24828,9683
1771423200,24828.75,24848.25,24808.5,24809,7991
1771425000,24809.5,24958.5,24752,24940.75,87225
1771426800,24941,25074,24937.5,25058,54520
1771428600,25057.25,25099.75,25021.5,25086.75,30068
1771430400,25086.5,25115.75,25077.25,25093.5,21892
1771432200,25094,25117.25,25057.5,25061.5,22404
1771434000,25061.25,25128.25,25058.75,25090,22987
1771435800,25089.5,25114.25,25069.75,25098.25,15431
1771437600,25097.75,25127.25,25051,25063,17300
1771439400,25063.25,25076.75,24981.75,25027.5,24511
1771441200,25025.75,25036.75,24985.25,24991.75,21949
1771443000,24992.5,25000.25,24862,24883,35223
1771444800,24884,24920.75,24856,24875.5,26367
1771446600,24875.5,24998,24870.75,24957.5,40688
1771448400,24957.5,24967,24928.75,24938.75,10855
1771450200,24938.25,24950.75,24926.5,24936.5,2491
1771455600,24943.5,24995,24942.25,24980.75,3341
1771457400,24982,24989,24962.25,24964.5,1893
1771459200,24964.5,24974,24916.25,24925,3240
1771461000,24927.5,24951.25,24921,24948,1794
1771462800,24946.75,24994.5,24939.75,24961.5,3032
1771464600,24962,24973.5,24937.75,24972.5,1979
1771466400,24972.75,24985.25,24953.5,24982.5,1569
1771468200,24983.25,24988.25,24970,24978.75,1033
1771470000,24980,24996.75,24975.5,24995.5,1134
1771471800,24994.5,24999.5,24966,24984,1459
1771473600,24985.5,24994.25,24973,24973.5,963
1771475400,24974,24983.25,24953.5,24956,1011
1771477200,24957,24975.5,24940.75,24973.5,1319
1771479000,24973.25,25005.5,24973,24996.5,1529
1771480800,24996,25004,24988.25,24998.75,1031
1771482600,24998.25,25023.5,24997,25018.5,2164
1771484400,25019.5,25045,25008,25041.25,1842
1771486200,25041.25,25047.25,25018.25,25020.75,1691
1771488000,25019.75,25054,25011.75,25039.25,3165
1771489800,25040,25049,24946,24954.25,4440
1771491600,24955,24973,24928.75,24933.75,3932
1771493400,24934.5,24948.5,24850.5,24894.25,5908
1771495200,24892.5,24902.75,24831.25,24840.25,5516
1771497000,24839.75,24870.25,24825,24854.25,4145
1771498800,24855,24882.75,24836.25,24874.25,2831
1771500600,24874.5,24885.75,24843.75,24878.5,2625
1771502400,24877.75,24897,24815,24880.75,5179
1771504200,24879.5,24895.5,24865.25,24868,3190
1771506000,24869,24878,24810.5,24831.75,4933
1771507800,24832,24881,24798,24853.5,9076
1771509600,24855,24874,24828,24833.75,9069
1771511400,24833.75,24920,24763,24881.5,72038
1771513200,24880,24956.5,24848.25,24858.5,48712
1771515000,24858.5,24944.5,24849,24924.25,31795
1771516800,24925,24959.5,24852.25,24872.75,31108
1771518600,24874.25,24921,24801.25,24843.75,31241
1771520400,24844.25,24904.75,24810,24860,22516
1771522200,24859,24871,24764.75,24780,25327
1771524000,24779.5,24839.25,24749,24788.75,26166
1771525800,24787.5,24849,24766,24842,19557
1771527600,24840.75,24849.25,24794.75,24809,14687
1771529400,24808.75,24825.5,24751.5,24782,20345
1771531200,24781.25,24820.75,24777.5,24788.5,16731
